"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","1478","223","500","154","978","192",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","1509","183","532","137","977","215",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","1082","183","640","155","442","133",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","1636","204","701","203","935","184",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","1569","135","692","154","877","164",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","461","90","138","37","323","90",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","1598","189","768","201","830","152",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","978","132","333","88","645","135",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","1162","216","459","95","703","219",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","1441","159","536","131","905","150",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","764","75","318","79","446","84",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","2588","474","609","147","1979","428",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","1199","146","344","87","855","146",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","1656","196","554","124","1102","216",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","1056","136","384","107","672","131",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","1047","122","456","81","591","125",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","1103","163","252","93","851","204",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","1988","299","810","237","1178","294",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","1285","113","543","139","742","159",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","1539","250","415","87","1124","262",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","1562","212","474","106","1088","227",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","1548","191","546","144","1002","171",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","1450","133","677","119","773","127",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","992","177","468","89","524","179",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","554","90","304","88","250","54",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","708","102","302","76","406","76",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","830","81","352","65","478","74",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","449","138","55","28","394","137",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","426","63","184","49","242","69",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","645","75","297","85","348","77",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","682","107","337","78","345","111",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","253","69","88","46","165","64",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","746","105","420","114","326","115",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","1268","294","414","114","854","314",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","2170","239","727","256","1443","266",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","1978","331","977","333","1001","229",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","386","55","300","72","86","46",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","2037","174","691","196","1346","200",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","433","75","289","66","144","82",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","2074","347","910","304","1164","294",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","2148","391","531","220","1617","391",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","805","98","556","115","249","75",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","613","76","324","67","289","76",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","1352","183","884","123","468","183",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","782","93","428","84","354","73",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","744","85","228","48","516","86",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","728","71","219","76","509","77",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","607","112","204","99","403","88",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","924","116","295","100","629","101",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","1756","154","567","147","1189","147",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","933","137","437","129","496","84",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","816","97","438","107","378","75",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","2707","286","782","235","1925","331",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","1398","143","583","135","815","124",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","1844","155","496","119","1348","186",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","2436","257","838","231","1598","308",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","2131","467","1254","441","877","207",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","2024","197","1077","219","947","187",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","1646","242","872","174","774","191",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","1621","139","488","114","1133","148",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","1569","213","473","105","1096","225",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","2610","267","917","236","1693","309",
