"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US17031130300","Census Tract 1303; Cook County; Illinois","67833","7120",
"1400000US17031140100","Census Tract 1401; Cook County; Illinois","78686","25639",
"1400000US17031140200","Census Tract 1402; Cook County; Illinois","75067","12920",
"1400000US17031140301","Census Tract 1403.01; Cook County; Illinois","75616","7582",
"1400000US17031140302","Census Tract 1403.02; Cook County; Illinois","97574","25282",
"1400000US17031140400","Census Tract 1404; Cook County; Illinois","110306","30387",
"1400000US17031140500","Census Tract 1405; Cook County; Illinois","73889","31728",
"1400000US17031140601","Census Tract 1406.01; Cook County; Illinois","85375","22409",
"1400000US17031140602","Census Tract 1406.02; Cook County; Illinois","62033","13031",
"1400000US17031140701","Census Tract 1407.01; Cook County; Illinois","97500","25342",
"1400000US17031140702","Census Tract 1407.02; Cook County; Illinois","76392","24547",
"1400000US17031140800","Census Tract 1408; Cook County; Illinois","108958","29735",
"1400000US17031150200","Census Tract 1502; Cook County; Illinois","105145","20291",
"1400000US17031150300","Census Tract 1503; Cook County; Illinois","89097","15773",
"1400000US17031150401","Census Tract 1504.01; Cook County; Illinois","86563","18424",
"1400000US17031150402","Census Tract 1504.02; Cook County; Illinois","103939","19509",
"1400000US17031150501","Census Tract 1505.01; Cook County; Illinois","126471","25118",
"1400000US17031150502","Census Tract 1505.02; Cook County; Illinois","79659","22543",
"1400000US17031150600","Census Tract 1506; Cook County; Illinois","102399","10687",
"1400000US17031150700","Census Tract 1507; Cook County; Illinois","132361","44899",
"1400000US17031150800","Census Tract 1508; Cook County; Illinois","92443","23371",
"1400000US17031151001","Census Tract 1510.01; Cook County; Illinois","94435","10713",
"1400000US17031151002","Census Tract 1510.02; Cook County; Illinois","75875","17151",
"1400000US17031151100","Census Tract 1511; Cook County; Illinois","62717","32628",
"1400000US17031151200","Census Tract 1512; Cook County; Illinois","69776","27711",
"1400000US17031160100","Census Tract 1601; Cook County; Illinois","111250","25022",
"1400000US17031160200","Census Tract 1602; Cook County; Illinois","132599","18612",
"1400000US17031160300","Census Tract 1603; Cook County; Illinois","68887","15081",
"1400000US17031160400","Census Tract 1604; Cook County; Illinois","81375","11899",
"1400000US17031160501","Census Tract 1605.01; Cook County; Illinois","80179","22258",
"1400000US17031160502","Census Tract 1605.02; Cook County; Illinois","114719","12184",
"1400000US17031160601","Census Tract 1606.01; Cook County; Illinois","75536","9150",
"1400000US17031160602","Census Tract 1606.02; Cook County; Illinois","99531","19610",
"1400000US17031160700","Census Tract 1607; Cook County; Illinois","93750","48617",
"1400000US17031160800","Census Tract 1608; Cook County; Illinois","87676","17439",
"1400000US17031160900","Census Tract 1609; Cook County; Illinois","109598","39082",
"1400000US17031161000","Census Tract 1610; Cook County; Illinois","109524","22921",
"1400000US17031161100","Census Tract 1611; Cook County; Illinois","149722","46436",
"1400000US17031161200","Census Tract 1612; Cook County; Illinois","80132","36204",
"1400000US17031161300","Census Tract 1613; Cook County; Illinois","59353","6697",
"1400000US17031170100","Census Tract 1701; Cook County; Illinois","51944","39546",
"1400000US17031170200","Census Tract 1702; Cook County; Illinois","110602","17999",
"1400000US17031170300","Census Tract 1703; Cook County; Illinois","82203","17615",
"1400000US17031170400","Census Tract 1704; Cook County; Illinois","110800","18481",
"1400000US17031170500","Census Tract 1705; Cook County; Illinois","85250","36396",
"1400000US17031170600","Census Tract 1706; Cook County; Illinois","81004","9171",
"1400000US17031170700","Census Tract 1707; Cook County; Illinois","90611","16141",
"1400000US17031170800","Census Tract 1708; Cook County; Illinois","80446","20872",
"1400000US17031170900","Census Tract 1709; Cook County; Illinois","64202","18308",
"1400000US17031171000","Census Tract 1710; Cook County; Illinois","86597","14509",
"1400000US17031171100","Census Tract 1711; Cook County; Illinois","95781","22830",
"1400000US17031180100","Census Tract 1801; Cook County; Illinois","86632","23932",
"1400000US17031190100","Census Tract 1901; Cook County; Illinois","56713","8378",
"1400000US17031190200","Census Tract 1902; Cook County; Illinois","80380","11024",
"1400000US17031190300","Census Tract 1903; Cook County; Illinois","78750","23734",
"1400000US17031190401","Census Tract 1904.01; Cook County; Illinois","115000","20958",
"1400000US17031190402","Census Tract 1904.02; Cook County; Illinois","63140","15551",
"1400000US17031190601","Census Tract 1906.01; Cook County; Illinois","77316","21582",
"1400000US17031190602","Census Tract 1906.02; Cook County; Illinois","82232","33628",
"1400000US17031190701","Census Tract 1907.01; Cook County; Illinois","68810","24789",
"1400000US17031190702","Census Tract 1907.02; Cook County; Illinois","62813","12053",
"1400000US17031190800","Census Tract 1908; Cook County; Illinois","52880","36159",
"1400000US17031190900","Census Tract 1909; Cook County; Illinois","77778","24979",
"1400000US17031191000","Census Tract 1910; Cook County; Illinois","58182","33482",
"1400000US17031191100","Census Tract 1911; Cook County; Illinois","51958","10374",
"1400000US17031191200","Census Tract 1912; Cook County; Illinois","51449","9496",
"1400000US17031191301","Census Tract 1913.01; Cook County; Illinois","69783","19172",
"1400000US17031191302","Census Tract 1913.02; Cook County; Illinois","62146","15249",
"1400000US17031200100","Census Tract 2001; Cook County; Illinois","81131","15024",
"1400000US17031200200","Census Tract 2002; Cook County; Illinois","69335","8311",
"1400000US17031200300","Census Tract 2003; Cook County; Illinois","48977","24959",
"1400000US17031200401","Census Tract 2004.01; Cook County; Illinois","69046","19776",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","80784","19261",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","115018","11819",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","71183","8191",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","76379","14235",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","78881","8617",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","84271","42923",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","87571","10022",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","89196","32895",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","104701","11276",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","101288","25929",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","101875","17882",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","126273","21564",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","102552","9328",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","134000","8663",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","77650","11281",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","77904","18518",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","84167","18305",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","96458","19856",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","82104","20380",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","91914","21462",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","104342","24340",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","127795","23208",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","89158","17314",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","100565","34769",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","92193","19592",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","145625","30868",
