GEOID,poverty_rate,poverty_rate_z,renter_rate,renter_rate_z,old_building_rate,old_building_rate_z,housing_structural_index
17031100600,7.97,-0.604586543952511,22.81,-0.8348940698878091,15.98,-0.6134227675552807,-2.0529033813956006
17031100700,6.58,-0.7235602308620839,6.89,-1.507470778770713,9.39,-0.8843312263186265,-3.115362235951423
17031110100,7.27,-0.6645013503098499,32.83,-0.4115763171863835,43.2,0.5055648269118322,-0.5705128405844011
17031110200,8.4,-0.5677817343330028,51.38,0.37211073996046756,33.72,0.11585129290932548,-0.07981970146320978
17031110300,2.51,-1.0719220335397541,10.39,-1.359605296290175,26.47,-0.18218912075292903,-2.6137164505828583
17031110400,2.88,-1.040252778750875,36.04,-0.27596254611137583,28.6,-0.09462690267008726,-1.4108422275323382
17031110501,4.95,-0.863076137094173,37.92,-0.19653765837897252,51.38,0.8418366315680035,-0.217777163905142
17031110502,10.09,-0.4231302732702848,31.0,-0.4888888408833504,28.32,-0.10613742899083645,-1.0181565431444715
17031120100,2.51,-1.0719220335397541,2.5,-1.6929363410820162,17.64,-0.5451817900822679,-3.3100401647040383
17031120200,4.04,-0.9409653853587135,15.12,-1.1597756585379053,14.16,-0.68824118864015,-2.7889822325367692
17031120300,5.12,-0.8485253984073905,9.89,-1.3807289366445374,14.52,-0.6734419405134726,-2.9026962755654004
17031120400,7.69,-0.6285524664954465,20.84,-0.9181212128839975,52.42,0.8845900150450717,-0.6620836643343723
17031130100,20.42,0.4610410834030158,50.05,0.31592185661786293,9.4,-0.8839201360928856,-0.10695719607200682
17031130200,15.21,0.015103738943393723,13.05,-1.2472275296049662,23.48,-0.30510509824950016,-1.5372288889110726
17031130300,10.76,-0.3657832443282605,57.64,0.6365787171970867,34.24,0.13722798464785974,0.40802345751668595
17031140100,6.54,-0.7269839340825033,73.21,1.2943688778319364,40.18,0.38141557873803783,0.9488005224874709
17031140200,15.15,0.009968184112764636,59.23,0.7037518935239594,46.16,0.62724753373118,1.340967611367904
17031140301,24.02,0.7691743732407583,68.92,1.113128043591506,61.19,1.2451161430199642,3.1274185598522286
17031140302,6.23,-0.7535176340407532,49.14,0.2774768311729232,69.42,1.5834433988048409,1.1074025959370108
17031140400,12.1,-0.25108918644421185,22.59,-0.8441884716437286,67.24,1.4938257295932937,0.3985480715053533
17031140500,5.75,-0.7946020726857856,55.04,0.5267357873544013,80.32,2.031531744862575,1.7636654595311905
17031140601,10.42,-0.39488472170182504,56.48,0.5875718715749654,73.18,1.7380133236834725,1.930700473556613
17031140602,23.27,0.7049799378578953,76.78,1.4451916699620855,55.07,0.9935289248664474,3.1437005326864282
