GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031081900,-0.6344782472051678,-3.3434690411380092,-3.9779472883431772
17031090100,-0.8205251089836495,-1.2783173317202774,-2.098842440703927
17031090200,-0.1908280383487881,-0.9689068826250593,-1.1597349209738474
17031090300,-0.8634590001632992,-0.7045191561772641,-1.5679781563405633
17031100100,-0.6809899626497882,-0.6585785883256556,-1.3395685509754438
17031100200,-0.13358285010925525,-0.1665894050609799,-0.30017225517023516
17031100300,0.682161082304088,-0.19736137322236225,0.48479970908172576
17031100400,-0.9815272009073357,-1.3249100527432809,-2.306437253650617
17031100500,-0.9242820126678029,-1.000403465421325,-1.9246854780891278
17031100600,-0.43769791263177354,0.20726343889653645,-0.2304344737352371
17031100700,-0.9493267825225985,-1.1472345442698675,-2.096561326792466
17031110100,0.4245577352261901,-0.25296346953908294,0.17159426568710717
17031110200,0.07393095725905137,0.25861446268860777,0.3325454199476591
17031110300,-0.7239238538294378,-0.784516611868393,-1.5084404656978307
17031110400,-0.3732970758622991,-0.12185652826751045,-0.4951536041298096
17031110501,0.1919991580030879,-0.44196712013784023,-0.24996796213475234
17031110502,-0.3804527243922407,0.36902157922367734,-0.011431145168563361
17031120100,-1.0602393347366934,-1.8293384539067885,-2.889577788643482
17031120200,-0.7060347325045838,-1.3088477616700318,-2.0148824941746155
17031120300,-0.7453907994192627,-1.2576416608049372,-2.0030324602242
17031120400,-0.7310795023593795,-0.5042115172743256,-1.235291019633705
17031130100,0.4782250992007522,1.2730266438830626,1.7512517430838148
17031130200,-0.9851050251723065,-0.805651205385826,-1.7907562305581326
17031130300,0.5318924631753142,0.4694773214396814,1.0013697846149956
17031140100,0.3887794925764821,0.20733590036002478,0.5961153929365068
17031140200,0.8073849315780661,0.29474857914812735,1.1021335107261936
17031140301,-0.18367238981884648,0.28148813132976086,0.09781574151091438
17031140302,-0.11927155304937202,-0.24888147376257302,-0.36815302681194506
17031140400,-0.47347615528148157,-0.5564079248070941,-1.0298840800885758
17031140500,0.17053221241326308,0.3232017804778828,0.49373399289114583
17031140601,-0.3160518876227662,0.045770990602186125,-0.27028089702058006
17031140602,0.8181184043729786,0.6095694841838082,1.4276878885567867
17031140701,-0.18009456555387568,-0.24709409099652727,-0.42718865655040295
17031140702,0.900408362467307,0.26274476610744324,1.1631531285747503
17031140800,0.17411003667823388,-0.5238485738796661,-0.3497385372014322
17031150200,0.4245577352261901,-0.4317500537859841,-0.007192318559793964
17031150300,0.5068476933205186,-0.04412953176568284,0.46271816155483575
17031150401,0.098975727113847,0.017076251060802905,0.1160519781746499
17031150402,-0.3661414273323575,-0.4026205454636708,-0.7687619727960283
17031150501,-0.34109665747756185,-0.9468544439034406,-1.2879511013810025
17031150502,0.02384141754946012,0.18383423236863938,0.2076756499180995
17031150600,-0.47347615528148157,-0.36542366087298883,-0.8388998161544704
17031150700,-0.24807322658832096,-1.0891204505522178,-1.3371936771405388
17031150800,-0.42338661557189033,-0.12494821737634634,-0.5483348329482367
17031151001,-0.46632050675153996,-0.17306262913260506,-0.6393831358841451
17031151002,0.717939324953796,0.27523229164860075,0.9931716166023967
17031151100,0.6928945550990004,0.5930482705084663,1.2859428256074668
17031151200,-0.6058556530854013,0.4225464469203989,-0.18330920616500246
17031160100,-0.4412757368967444,-0.5792091319847589,-1.0204848688815034
17031160200,-0.702456908239613,-1.0948690599889594,-1.7973259682285725
17031160300,0.3887794925764821,0.44401919393411077,0.8327986865105929
17031160400,0.46033597787589814,0.14238627525330808,0.6027222531292062
17031160501,0.04530836313928494,0.17127424536399352,0.21658260850327846
17031160502,-0.2766958207080874,-0.6629987375984444,-0.9396945583065318
17031160601,-0.01551464936521872,0.2834204370227833,0.26790578765756456
17031160602,-0.0906489589296056,-0.2961505017781344,-0.38679946070774
17031160700,0.7072058521588837,-0.15651726163610044,0.5506885905227832
17031160800,0.32437865580700764,-0.009806951893371774,0.31457170391363587
17031160900,-0.5664995861707225,-0.5393070194238455,-1.1058066055945681
17031161000,-0.5450326405808976,-0.5375196366577998,-1.0825522772386975
17031161100,-0.7990581633938247,-1.5084549397592497,-2.3075131031530747
17031161200,-0.31247406335779543,0.1724094749586442,-0.14006458839915123
17031161300,1.301124680144037,0.6743017249000599,1.975426405044097
17031170100,-0.8563033516333576,0.8532573858951005,-0.003045965738257106
17031170200,-0.7167682052994963,-0.5635574558712771,-1.2803256611707734
17031170300,-0.6774121383848174,0.12238691133052582,-0.5550252270542916
17031170400,-1.0065719707621312,-0.5683399124615077,-1.5749118832236388
17031170500,-0.06202636480983917,0.048790218247533684,-0.013236146562305484
17031170600,-0.9171263641378612,0.15134734290469962,-0.7657790212331615
17031170700,-0.9099707156079196,-0.08069841700613249,-0.9906691326140521
17031170800,-0.5235656949910729,0.16482517511353112,-0.35874051987754174
17031170900,-0.46632050675153996,0.5571798460817373,0.09085933933019735
17031171000,-0.3088962390928246,0.01625502114126837,-0.29264121795155623
17031171100,-0.5915443560255181,-0.2055736724177076,-0.7971180284432258
17031180100,-0.0012033523053355047,0.015409637400571052,0.014206285095235548
17031190100,0.03099706607940173,0.7380678127698004,0.7690648788492022
17031190200,0.1061313756437886,0.16641932731027465,0.27255070295406325
17031190300,0.7358284462786501,0.20579005580560683,0.9416185020842569
17031190401,-0.5271435192560436,-0.6697859613451858,-1.1969294806012294
17031190402,0.6320715425944967,0.5828312041566102,1.2149027467511069
17031190601,-0.5164100464611312,0.24042663535303405,-0.27598341110809715
17031190602,-0.11211590451943042,0.12168645051680518,0.009570545997374766
17031190701,-0.4019196699820655,0.4458790381636449,0.04395936818157936
17031190702,0.42097991096121934,0.5907295036768394,1.0117094146380587
17031190800,1.0900330485107597,0.830649409286738,1.9206824577974977
17031190900,-0.484209628076394,0.22926756997582948,-0.25494205810056453
17031191000,-0.3518301302724743,0.7025858494816759,0.3507557192092016
17031191100,1.4549711235377816,0.8529192323988216,2.3078903559366033
17031191200,-0.31247406335779543,0.8652135273706768,0.5527394640128813
17031191301,-0.2910071177679706,0.42237737017225946,0.13137025240428885
17031191302,-0.1908280383487881,0.606840102392414,0.41601206404362595
17031200100,-0.22302845673352534,0.1482798076170265,-0.07474864911649884
17031200200,0.2886004131572996,0.4331982820531851,0.7217986952104847
